,AATS8p,AATS8v,AATSC0d,AATSC0s,AATSC1c,AATSC1i,AATSC4c,AATSC4i,AATSC6dv,AATSC8i,AETA_eta_BR,ATS5p,ATSC1c,ATSC1i,ATSC1se,ATSC1v,ATSC2Z,ATSC2s,ATSC4c,ATSC4se,ATSC6are,ATSC8c,ATSC8d,BCUTd-1l,BIC5,CIC5,EState_VSA1,FCSP3,GATS1i,GATS3s,GATS3se,GATS4s,GATS6se,GGI10,GGI5,GGI8,HybRatio,JGI5,JGI9,MATS1i,MATS1se,MATS1v,MATS3s,MATS4se,MAXaaNH,MAXdsCH,MDEN-22,NaaN,NaaNH,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SIC5,SaaN,SaaNH,SssSiH2,Xch-7d,nFARing,nG12FHRing,nHBDon
18,1.3259715984129623,163.39842060074025,0.6127305175490779,0.2724133041122977,-0.0021789103530116755,-0.05244778601546649,0.00036982199426605067,-0.135086711014913,-0.048346790699400344,-0.22945305756662854,0.021922833168493767,200.151340642433,-0.10022987623853707,-2.4125981567114585,0.10688068530636438,-87.51971212631177,26.255205234979144,-1.9239738749724473,0.03846148740366927,0.062047776323617694,0.17976264128494937,-0.08967849130889421,-4.628197501487206,1.7514767466798176,0.9017812810176133,0.09756097560975885,9.519600999649654,0.045454545454545456,1.0802646230523507,0.9004284134490171,0.9371580504710644,0.9791042367241649,1.062207626261997,0.01510458116518723,0.8405555555555555,0.11211104812295286,0.045454545454545456,0.02211988304093567,0.003958333333333334,-0.027614532562719597,0.09203813154810936,-0.029186954441668782,-0.03387155168611972,0.023633023017305865,3.335587285840262,2.45696554547745,0.14285714285714285,1,1,4.9839785209472085,4.9839785209472085,15.036301717265916,0.9817900086596147,4.590249669312169,3.335587285840262,-0.46757078294280663,1.0671406408022592,1,1,1
19,1.7759048543607807,191.70055281384396,0.6425094645754462,0.22772741833122598,0,-0.2507564355255675,0,0.1503373665441673,-0.25686811927656733,-0.05712082975262921,0.022860521363212462,378.33326868333904,0,-12.287065340752806,0.1718712877230934,-433.3948800065181,-197.83720930232556,0.07097126076214791,0,-0.07238242130881581,-0.03274743104380763,0,-5.220659816116818,1.7584200296740713,0.8950106296046163,0.13953488372093048,9.519600999649654,0.043478260869565216,1.0835470170199657,0.8930490574257285,0.8667114842320668,1.1062481441709464,1.1562781822839512,0.0,0.9477777777777776,0.1148904006046863,0.043478260869565216,0.018226495726495727,0.003386059670781892,-0.11899543643077883,0.151303852608458,-0.10889432708818879,-0.06667172848932273,-0.02812890742287503,0,2.623386952003023,0,0,0,0.0,0.0,0.0,0.9742852790955293,0.0,0.0,-0.617480963578847,1.3389409317786773,1,1,0
20,1.6188139791079301,182.55907213438016,0.6488888888888888,0.3080804077969145,-0.0017927831940288855,-0.3914150496650001,0.00037363542027325054,0.1526166683129537,-0.106422619413222,0.24097921135115707,0.022860521363212462,390.089231429339,-0.09143194289547316,-19.962167532915007,0.22804712296296276,-717.2424118591437,-20.910617283950575,-2.2170551575809925,0.04446261501251681,-0.2167503427160495,0.8666131358024687,-0.014379213433914382,-7.071111111111112,1.7584200296733505,0.8924924610365448,0.17777777777777803,9.519600999649654,0.043478260869565216,1.2780308570177696,0.7300242831814819,0.6568469173486998,0.8940754377195691,1.3044339181494649,0.0,0.9477777777777776,0.1148904006046863,0.043478260869565216,0.018226495726495723,0.003386059670781892,-0.1668796938127761,0.09776922429308313,-0.1584730622472769,-0.03201377966836362,-0.039825439704751234,0,2.597861000881834,0,0,0,4.417150937053347,0.0,41.085128990227076,0.9676288176942331,0.0,0.0,-0.995407804582739,1.3389409317786773,1,1,0
21,1.8690116671195618,233.13548681529724,0.6086956521739131,0.2983845808018339,0,-0.07824280124288596,0,0.12722529812783687,0.013281227136859641,-0.05253177904560379,0.022502213412885698,300.979716219094,0,-4.146868465872956,0.20978341965973518,125.68902694517377,-45.00189035916823,1.4957065395665918,0,0.14070882986767472,0.05153686200378116,0,-11.0,1.7519621619523076,0.8962290635076556,0.08695652173913082,0.0,0.037037037037037035,0.8002125101795758,0.7266264395178662,0.6821073156517657,0.9396499155389635,1.0757965279638966,0.050209162330374466,1.428055555555555,0.3146967120181406,0.037037037037037035,0.021000816993464053,0.003950617283950619,-0.04881201621218589,0.20521754042191112,0.04561945763584127,0.020529316028564643,0.06130467259034892,0,2.280962216995767,0.4999999999999999,2,0,0.0,0.0,0.0,0.9842571654973877,9.308466170240159,0.0,0.0,1.4087340945701676,0,1,0
22,1.4047125650426115,160.63502087276913,0.6528258362168395,0.22127628916011988,-0.0025656249952489994,0.06628778598153869,0.00017628619988346495,0.03775853128277874,-0.4814619614488255,0.06966285544462256,0.023228091264914326,306.366813807886,-0.14880624972444195,3.8446915869292435,0.06850733717800458,30.784758412458814,-42.64705882352941,-1.4836347280872437,0.0241512093840347,-0.00048598077662875827,0.13289634755863144,-0.19743930323886527,-3.193771626297579,1.7584200296675367,0.9032531216658161,0.11764705882353077,0.0,0.07142857142857142,0.9980349289288124,0.7071386995038033,0.5093892418139585,0.7786712079869409,1.0794167911228858,0.035104581165187235,1.3152777777777775,0.18317743764172334,0.07142857142857142,0.019631011608623544,0.004797113289760351,0.037141671956972835,0.0551366604685823,0.008422500123860536,0.017583885527947322,-0.00016558839171053775,3.444881109851348,2.574975434618292,0.14285714285714285,0,2,9.967957041894417,0.0,9.519600999649654,0.9792598312483666,0.0,6.803651077140886,-0.3106589523669552,1.4572107300468877,1,1,2
23,1.61816433546678,204.48711554539253,0.6204986149584488,0.20595160571723867,0,0.11875014489819978,0,0.05544326353234,-0.12749889271745904,0.22630432995752478,0.022134753200280688,187.68197581333897,0,5.1062562306225905,0.030877007617728526,198.37765906218274,45.73961218836564,-2.3037220141810035,0,0.04078215443213294,-0.1789795013850409,0,-5.551246537396122,1.7519599008042208,0.8886353811960608,0.15789473684210353,0.0,0.09090909090909091,0.6420565571119964,0.8585859715697804,0.8742000297942916,0.9859220669955208,1.6218136189457666,0.004691358024691353,0.7924999999999999,0.10605631141345426,0.09090909090909091,0.021418918918918915,0.004376102292768958,0.08142426646227086,0.07288875135995138,0.07965932519541596,0.019315617658274553,0.045490690990984045,0,2.502361111111111,0,0,0,0.0,0.0,0.0,0.9699129348799834,0.0,0.0,0.0,1.2475762386805676,1,1,0
24,1.5565487589943958,192.4637705775466,0.6222222222222222,0.3566095954207523,-0.0022926593933972504,-0.12881282852074258,0.0004085519720782863,0.037115785263817064,-0.20749417807126677,-0.027458928947696026,0.02322809126491427,257.47033006933896,-0.11921828845665702,-6.698267083078615,0.18561027160493815,86.78985244068173,-63.91160493827161,1.0874966553201624,0.04984334059355093,0.044262987654320865,0.6637143703703696,-0.051700916518204854,-5.0,1.758420029666081,0.8971494892345024,0.08888888888888946,0.0,0.07692307692307693,0.8812173838480736,0.6402733032442056,0.5181572506140082,0.733464876212437,1.153271390705131,0.035104581165187235,1.3152777777777773,0.18317743764172334,0.07692307692307693,0.019631011608623548,0.004797113289760351,-0.082947083623206,0.0975354834454564,0.034022715608002574,-0.018872704057726522,0.009913907720937159,0,2.3877372553959852,0.4999999999999999,2,0,4.417150937053347,0.0,24.254513336476727,0.9838144088471165,9.256769505463136,0.0,0.0,1.457210730046888,1,1,0
25,2.011835454747524,233.768822597287,0.5991836734693876,0.2895009938131632,0,0.07567558746468014,0,-0.01203367039123812,0.21450365331317706,-0.2536832237921267,0.02283628455051434,165.67147929909402,0,3.027023498587206,0.0180536163265304,156.6500263670764,-122.86693877551018,-0.9958464208728754,0,0.06848182530612208,0.11252685714285687,0,-4.194285714285713,1.7584196929604325,0.8987011697767168,0.05714285714285783,0.0,0.05,0.6734111413457766,1.0078215459604971,0.9743016359988351,1.3835858216164993,1.0510723288512196,0.035104581165187235,0.7505555555555558,0.15192743764172334,0.05,0.02421146953405018,0.006273148148148149,0.04547481921291519,0.024581484063773987,0.06829090312477479,-0.032926844477824936,0.04907559988255658,0,2.2086085204411323,0,1,0,0.0,0.0,0.0,0.988859484463212,4.787516166960611,0.0,0.0,1.3316108656529866,0,1,0
26,1.408434379104463,182.51202519120764,0.6048652202498355,0.29870191800391244,0,0.06763309751776195,0,0.010804691679414596,-0.22780057032423542,0.018840632012166365,0.02124936307226946,188.895795774792,0,2.975856290781526,0.03270790269559609,154.07602676871565,52.07429322813936,-4.4650926128846375,0,0.14325394608810038,-0.3934603550295863,0,-5.40631163708087,1.7515406840994754,0.9053441451386817,0.05128205128205199,0.0,0.043478260869565216,0.7180317544030368,0.7032982665435382,0.5438708776923872,0.8203428633539733,1.6529052348539148,0.01510458116518723,0.7958333333333333,0.10910336356764927,0.043478260869565216,0.018507751937984495,0.0026423961840628513,0.04756907450394227,0.024085257222487225,0.0636464833465328,0.030410658622482725,0.04885783931286081,0,2.2347808536995046,0,0,0,0.0,0.0,0.0,0.9902974174606732,0.0,0.0,0.0,1.0995129528129408,0,1,0
27,1.3381183239745704,164.97165903877493,0.626405664306539,0.17985561571567402,-0.0001711827600928247,0.09935701376152323,0.00019598121796727397,0.031842279601180606,-0.5575445538043359,-0.1007306997472396,0.021283933682990912,258.856879633037,-0.009415051805105358,5.464635756883777,0.02370612244897748,225.03364941863043,5.445647646813826,-1.794483779906519,0.02567353955371289,0.018095673469385558,-0.47237817576009905,-0.012309226597134465,-5.631820074968761,1.7519115744623606,0.8888149878793884,0.204081632653061,0.0,0.10344827586206896,0.7373040752351098,0.8169818602856042,0.8921379310344828,0.7639715869082938,1.107168784029038,0.01510458116518723,1.2888888888888885,0.17260330057949105,0.10344827586206896,0.021481481481481483,0.00281224279835391,0.07523510971787042,0.07523510971786172,0.07523510971786795,0.010283802907500342,0.024111608317975514,0,2.4684419879062736,0,0,0,0.0,0.0,0.0,0.9636523278461202,0.0,0.0,0.0,1.12089629611626,1,0,0
